code;libelle français;libelle anglais
AAV2020-662;"Fessenheim";"undefined"
AAV2020-613;"Morcenx-la-Nouvelle";"undefined"
AAV2020-520;"Le Pont-de-Beauvoisin";"undefined"
AAV2020-650;"Steenvoorde";"undefined"
AAV2020-587;"Banyuls-sur-Mer";"undefined"
AAV2020-674;"Saint-Venant";"undefined"
AAV2020-638;"Saint-Didier-sur-Chalaronne";"undefined"
AAV2020-561;"Longué-Jumelles";"undefined"
AAV2020-675;"Le Bar-sur-Loup";"undefined"
AAV2020-663;"Plancoët";"undefined"
AAV2020-614;"Solesmes";"undefined"
AAV2020-600;"Lapalisse";"undefined"
AAV2020-575;"Pons";"undefined"
AAV2020-651;"Saint-Laurent-Nouan";"undefined"
AAV2020-639;"Maubourguet";"undefined"
AAV2020-625;"La Voulte-sur-Rhône";"undefined"
AAV2020-615;"Cugand-la-Bernardière";"undefined"
AAV2020-9D1;"Saint-Denis";"undefined"
AAV2020-664;"Castets";"undefined"
AAV2020-601;"Nogaro";"undefined"
AAV2020-562;"Vervins";"undefined"
AAV2020-588;"Saint-Aignan";"undefined"
AAV2020-652;"Culoz-Béon";"undefined"
AAV2020-616;"Vic-Fezensac";"undefined"
AAV2020-676;"Le Pouzin";"undefined"
AAV2020-626;"Saint-Loup-sur-Semouse";"undefined"
AAV2020-665;"Tarascon-sur-Ariège";"undefined"
AAV2020-9D2;"Saint-Pierre - Le Tampon";"undefined"
AAV2020-640;"Saint-Jean-de-Bournay";"undefined"
AAV2020-576;"Blangy-sur-Bresle";"undefined"
AAV2020-602;"Villaines-la-Juhel";"undefined"
AAV2020-589;"Sarrians";"undefined"
AAV2020-666;"Moréac";"undefined"
AAV2020-653;"Brionne";"undefined"
AAV2020-617;"Modane";"undefined"
ARM-13202;"Marseille 2e Arrondissement";"undefined"
AAV2020-603;"Fumay";"undefined"
AAV2020-641;"Saint-Amour";"undefined"
AAV2020-627;"Dompierre-sur-Besbre";"undefined"
AAV2020-9D3;"Le Port";"undefined"
ARM-13203;"Marseille 3e Arrondissement";"undefined"
AAV2020-590;"Domfront en Poiraie";"undefined"
AAV2020-667;"Broons";"undefined"
AAV2020-604;"Forges-les-Eaux";"undefined"
AAV2020-642;"Saint-Père-en-Retz";"undefined"
AAV2020-654;"Mirande";"undefined"
AAV2020-618;"Lacaune";"undefined"
AAV2020-668;"Tréguier";"undefined"
AAV2020-677;"Saint-Geours-de-Maremne";"undefined"
AAV2020-628;"Sommières";"undefined"
AAV2020-9D4;"Saint-Paul";"undefined"
AAV2020-655;"Mazères";"undefined"
AAV2020-643;"Isigny-sur-Mer";"undefined"
ARM-13204;"Marseille 4e Arrondissement";"undefined"
ARM-13216;"Marseille 16e Arrondissement";"undefined"
AAV2020-669;"Méaulte";"undefined"
AAV2020-629;"Étain";"undefined"
AAV2020-644;"Bar-sur-Seine";"undefined"
AAV2020-656;"Malestroit";"undefined"
AAV2020-678;"Chaulnes";"undefined"
ARM-69381;"Lyon 1er Arrondissement";"undefined"
AAV2020-670;"Chablis";"undefined"
AAV2020-645;"Aime-la-Plagne";"undefined"
ARM-69382;"Lyon 2e Arrondissement";"undefined"
AAV2020-671;"Saint-Étienne-de-Saint-Geoirs";"undefined"
ARM-13205;"Marseille 5e Arrondissement";"undefined"
AAV2020-630;"Cany-Barville";"undefined"
AAV2020-657;"Bouxwiller";"undefined"
ARM-75105;"Paris 5e Arrondissement";"undefined"
AAV2020-672;"Saint-Julien-du-Sault";"undefined"
AAV2020-9A1;"Les Abymes";"undefined"
AAV2020-631;"Sillé-le-Guillaume";"undefined"
ARM-75106;"Paris 6e Arrondissement";"undefined"
AAV2020-658;"Lessay";"undefined"
AAV2020-673;"Soultz-sous-Forêts";"undefined"
AAV2020-9A2;"Basse-Terre";"undefined"
ARM-13206;"Marseille 6e Arrondissement";"undefined"
AAV2020-659;"Bouchain";"undefined"
ARM-69383;"Lyon 3e Arrondissement";"undefined"
AAV2020-9D5;"Saint-Louis";"undefined"
AAV2020-632;"L'Île-d'Yeu";"undefined"
ARM-75107;"Paris 7e Arrondissement";"undefined"
ARM-13207;"Marseille 7e Arrondissement";"undefined"
ARM-75119;"Paris 19e Arrondissement";"undefined"
AAV2020-9A3;"Bouillante";"undefined"
AAV2020-9D6;"Saint-Benoît";"undefined"
ARM-13208;"Marseille 8e Arrondissement";"undefined"
ARM-75120;"Paris 20e Arrondissement";"undefined"
AAV2020-9D7;"Salazie";"undefined"
ARM-75108;"Paris 8e Arrondissement";"undefined"
AAV2020-9B1;"Fort-de-France";"undefined"
ARR-041;"Barcelonnette";"undefined"
ARM-13209;"Marseille 9e Arrondissement";"undefined"
AAV2020-9B2;"Le Lorrain";"undefined"
AAV2020-BAL;"Bâle - Saint-Louis (partie française)";"undefined"
ARM-69384;"Lyon 4e Arrondissement";"undefined"
ARR-011;"Belley";"undefined"
ARM-75109;"Paris 9e Arrondissement";"undefined"
ARR-042;"Castellane";"undefined"
ARM-13210;"Marseille 10e Arrondissement";"undefined"
AAV2020-9B3;"Basse-Pointe";"undefined"
ARM-69385;"Lyon 5e Arrondissement";"undefined"
ARR-083;"Sedan";"undefined"
ARR-084;"Vouziers";"undefined"
AAV2020-GEN;"Genève - Annemasse (partie française)";"undefined"
ARR-012;"Bourg-en-Bresse";"undefined"
AAV2020-9C1;"Cayenne";"undefined"
ARM-13211;"Marseille 11e Arrondissement";"undefined"
ARM-75110;"Paris 10e Arrondissement";"undefined"
ARR-043;"Digne-les-Bains";"undefined"
AAV2020-LAU;"Lausanne (partie française)";"undefined"
ARM-69386;"Lyon 6e Arrondissement";"undefined"
ARR-091;"Foix";"undefined"
ARM-13212;"Marseille 12e Arrondissement";"undefined"
AAV2020-9C2;"Saint-Laurent-du-Maroni";"undefined"
AAV2020-LUX;"Luxembourg (partie française)";"undefined"
ARM-75111;"Paris 11e Arrondissement";"undefined"
ARR-092;"Pamiers";"undefined"
ARR-044;"Forcalquier";"undefined"
ARR-013;"Gex";"undefined"
ARR-131;"Aix-en-Provence";"undefined"
ARM-13213;"Marseille 13e Arrondissement";"undefined"
ARM-69387;"Lyon 7e Arrondissement";"undefined"
ARR-132;"Arles";"undefined"
ARR-051;"Briançon";"undefined"
ARR-133;"Marseille";"undefined"
AAV2020-9C3;"Kourou";"undefined"
AAV2020-MON;"Monaco - Menton (partie française)";"undefined"
ARR-093;"Saint-Girons";"undefined"
ARM-75112;"Paris 12e Arrondissement";"undefined"
ARR-134;"Istres";"undefined"
ARM-13214;"Marseille 14e Arrondissement";"undefined"
AAV2020-SAR;"Sarrebruck (partie française)";"undefined"
ARM-69388;"Lyon 8e Arrondissement";"undefined"
ARR-052;"Gap";"undefined"
ARR-171;"Jonzac";"undefined"
ARR-101;"Bar-sur-Aube";"undefined"
ARR-172;"Rochefort";"undefined"
ARM-13201;"Marseille 1er Arrondissement";"undefined"
ARR-141;"Bayeux";"undefined"
ARM-13215;"Marseille 15e Arrondissement";"undefined"
ARR-061;"Grasse";"undefined"
ARR-173;"La Rochelle";"undefined"
ARM-75113;"Paris 13e Arrondissement";"undefined"
ARM-69389;"Lyon 9e Arrondissement";"undefined"
ARR-102;"Nogent-sur-Seine";"undefined"
ARR-221;"Dinan";"undefined"
ARR-014;"Nantua";"undefined"
ARR-062;"Nice";"undefined"
ARR-222;"Guingamp";"undefined"
ARR-142;"Caen";"undefined"
ARR-174;"Saintes";"undefined"
ARM-75101;"Paris 1er Arrondissement";"undefined"
ARR-103;"Troyes";"undefined"
ARR-071;"Largentière";"undefined"
ARM-75114;"Paris 14e Arrondissement";"undefined"
ARR-223;"Lannion";"undefined"
ARM-75102;"Paris 2e Arrondissement";"undefined"
ARR-111;"Carcassonne";"undefined"
ARR-175;"Saint-Jean-d'Angély";"undefined"
ARR-224;"Saint-Brieuc";"undefined"
ARR-072;"Privas";"undefined"
ARM-75115;"Paris 15e Arrondissement";"undefined"
ARR-262;"Nyons";"undefined"
ARR-2A4;"Sartène";"undefined"
ARM-75103;"Paris 3e Arrondissement";"undefined"
ARR-231;"Aubusson";"undefined"
ARR-112;"Limoux";"undefined"
ARR-181;"Bourges";"undefined"
ARR-143;"Lisieux";"undefined"
ARR-073;"Tournon-sur-Rhône";"undefined"
ARR-2B2;"Bastia";"undefined"
ARR-232;"Guéret";"undefined"
ARR-263;"Valence";"undefined"
ARM-75104;"Paris 4e Arrondissement";"undefined"
ARR-182;"Saint-Amand-Montrond";"undefined"
ARM-75116;"Paris 16e Arrondissement";"undefined"
ARR-081;"Charleville-Mézières";"undefined"
ARR-271;"Les Andelys";"undefined"
ARR-113;"Narbonne";"undefined"
ARR-144;"Vire";"undefined"
ARR-2B3;"Corte";"undefined"
ARR-332;"Bordeaux";"undefined"
ARR-121;"Millau";"undefined"
ARR-021;"Château-Thierry";"undefined"
ARR-082;"Rethel";"undefined"
ARR-183;"Vierzon";"undefined"
ARM-75117;"Paris 17e Arrondissement";"undefined"
ARR-333;"Langon";"undefined"
ARR-122;"Rodez";"undefined"
ARR-191;"Brive-la-Gaillarde";"undefined"
ARR-2B5;"Calvi";"undefined"
ARR-334;"Lesparre-Médoc";"undefined"
ARR-241;"Bergerac";"undefined"
ARR-272;"Bernay";"undefined"
ARR-123;"Villefranche-de-Rouergue";"undefined"
ARR-335;"Libourne";"undefined"
ARR-192;"Tulle";"undefined"
ARR-242;"Nontron";"undefined"
ARR-301;"Alès";"undefined"
ARM-75118;"Paris 18e Arrondissement";"undefined"
ARR-363;"La Châtre";"undefined"
ARR-151;"Aurillac";"undefined"
ARR-022;"Laon";"undefined"
ARR-364;"Issoudun";"undefined"
ARR-302;"Nîmes";"undefined"
ARR-273;"Évreux";"undefined"
ARR-336;"Arcachon";"undefined"
ARR-152;"Mauriac";"undefined"
ARR-371;"Chinon";"undefined"
ARR-243;"Périgueux";"undefined"
ARR-303;"Le Vigan";"undefined"
ARR-193;"Ussel";"undefined"
ARR-281;"Chartres";"undefined"
ARR-341;"Béziers";"undefined"
ARR-153;"Saint-Flour";"undefined"
ARR-311;"Muret";"undefined"
ARR-211;"Beaune";"undefined"
ARR-282;"Châteaudun";"undefined"
ARR-342;"Lodève";"undefined"
ARR-412;"Vendôme";"undefined"
ARR-244;"Sarlat-la-Canéda";"undefined"
ARR-161;"Angoulême";"undefined"
ARR-212;"Dijon";"undefined"
ARR-312;"Saint-Gaudens";"undefined"
ARR-343;"Montpellier";"undefined"
ARR-251;"Besançon";"undefined"
ARR-023;"Saint-Quentin";"undefined"
ARR-162;"Cognac";"undefined"
ARR-252;"Montbéliard";"undefined"
ARR-283;"Dreux";"undefined"
ARR-163;"Confolens";"undefined"
ARR-413;"Romorantin-Lanthenay";"undefined"
ARR-351;"Fougères-Vitré";"undefined"
ARR-313;"Toulouse";"undefined"
ARR-253;"Pontarlier";"undefined"
ARR-024;"Soissons";"undefined"
ARR-284;"Nogent-le-Rotrou";"undefined"
ARR-372;"Tours";"undefined"
ARR-352;"Redon";"undefined"
ARR-321;"Auch";"undefined"
ARR-213;"Montbard";"undefined"
ARR-421;"Montbrison";"undefined"
ARR-373;"Loches";"undefined"
ARR-261;"Die";"undefined"
ARR-291;"Brest";"undefined"
ARR-322;"Condom";"undefined"
ARR-353;"Rennes";"undefined"
ARR-381;"Grenoble";"undefined"
ARR-025;"Vervins";"undefined"
ARR-422;"Roanne";"undefined"
ARR-382;"La Tour-du-Pin";"undefined"
ARR-323;"Mirande";"undefined"
ARR-354;"Saint-Malo";"undefined"
ARR-292;"Châteaulin";"undefined"
ARR-383;"Vienne";"undefined"
ARR-331;"Blaye";"undefined"
ARR-361;"Le Blanc";"undefined"
ARR-293;"Morlaix";"undefined"
ARR-423;"Saint-Étienne";"undefined"
ARR-031;"Montluçon";"undefined"
ARR-391;"Dole";"undefined"
ARR-362;"Châteauroux";"undefined"
ARR-294;"Quimper";"undefined"
ARR-431;"Brioude";"undefined"
ARR-392;"Lons-le-Saunier";"undefined"
ARR-2A1;"Ajaccio";"undefined"
ARR-432;"Le Puy-en-Velay";"undefined"
ARR-393;"Saint-Claude";"undefined"
ARR-433;"Yssingeaux";"undefined"
ARR-401;"Dax";"undefined"
ARR-032;"Moulins";"undefined"
ARR-402;"Mont-de-Marsan";"undefined"
ARR-442;"Nantes";"undefined"
ARR-411;"Blois";"undefined"
ARR-443;"Saint-Nazaire";"undefined"
ARR-033;"Vichy";"undefined"
ARR-445;"Châteaubriant-Ancenis";"undefined"
ARR-451;"Montargis";"undefined"
ARR-452;"Orléans";"undefined"
ARR-453;"Pithiviers";"undefined"
ARR-461;"Cahors";"undefined"
ARR-462;"Figeac";"undefined"
ARR-463;"Gourdon";"undefined"
ARR-471;"Agen";"undefined"
ARR-472;"Marmande";"undefined"
ARR-473;"Villeneuve-sur-Lot";"undefined"
ARR-474;"Nérac";"undefined"
ARR-481;"Florac";"undefined"
ARR-482;"Mende";"undefined"
ARR-491;"Angers";"undefined"
ARR-492;"Cholet";"undefined"
ARR-493;"Saumur";"undefined"
ARR-494;"Segré";"undefined"
ARR-501;"Avranches";"undefined"
ARR-502;"Cherbourg";"undefined"
ARR-503;"Coutances";"undefined"
ARR-541;"Val-de-Briey";"undefined"
ARR-542;"Lunéville";"undefined"
ARR-504;"Saint-Lô";"undefined"
ARR-543;"Nancy";"undefined"
ARR-511;"Châlons-en-Champagne";"undefined"
ARR-544;"Toul";"undefined"
ARR-512;"Épernay";"undefined"
ARR-551;"Bar-le-Duc";"undefined"
ARR-513;"Reims";"undefined"
ARR-552;"Commercy";"undefined"
ARR-514;"Vitry-le-François";"undefined"
ARR-553;"Verdun";"undefined"
ARR-561;"Lorient";"undefined"
ARR-521;"Chaumont";"undefined"
ARR-562;"Pontivy";"undefined"
ARR-522;"Langres";"undefined"
ARR-579;"Metz";"undefined"
ARR-563;"Vannes";"undefined"
ARR-523;"Saint-Dizier";"undefined"
ARR-581;"Château-Chinon (Ville)";"undefined"
ARR-573;"Forbach-Boulay-Moselle";"undefined"
ARR-531;"Château-Gontier";"undefined"
ARR-582;"Clamecy";"undefined"
ARR-532;"Laval";"undefined"
ARR-575;"Sarrebourg-Château-Salins";"undefined"
ARR-583;"Nevers";"undefined"
ARR-584;"Cosne-Cours-sur-Loire";"undefined"
ARR-533;"Mayenne";"undefined"
ARR-576;"Sarreguemines";"undefined"
ARR-591;"Avesnes-sur-Helpe";"undefined"
ARR-577;"Thionville";"undefined"
ARR-592;"Cambrai";"undefined"
ARR-604;"Senlis";"undefined"
ARR-593;"Douai";"undefined"
ARR-611;"Alençon";"undefined"
ARR-594;"Dunkerque";"undefined"
ARR-612;"Argentan";"undefined"
ARR-634;"Riom";"undefined"
ARR-595;"Lille";"undefined"
ARR-613;"Mortagne-au-Perche";"undefined"
ARR-635;"Thiers";"undefined"
ARR-596;"Valenciennes";"undefined"
ARR-621;"Arras";"undefined"
ARR-641;"Bayonne";"undefined"
ARR-601;"Beauvais";"undefined"
ARR-622;"Béthune";"undefined"
ARR-642;"Oloron-Sainte-Marie";"undefined"
ARR-602;"Clermont";"undefined"
ARR-623;"Boulogne-sur-Mer";"undefined"
ARR-643;"Pau";"undefined"
ARR-603;"Compiègne";"undefined"
ARR-624;"Montreuil";"undefined"
ARR-651;"Argelès-Gazost";"undefined"
ARR-625;"Saint-Omer";"undefined"
ARR-652;"Bagnères-de-Bigorre";"undefined"
ARR-626;"Calais";"undefined"
ARR-627;"Lens";"undefined"
ARR-631;"Ambert";"undefined"
ARR-653;"Tarbes";"undefined"
ARR-632;"Clermont-Ferrand";"undefined"
ARR-633;"Issoire";"undefined"
ARR-661;"Céret";"undefined"
ARR-662;"Perpignan";"undefined"
ARR-675;"Sélestat-Erstein";"undefined"
ARR-663;"Prades";"undefined"
ARR-678;"Strasbourg";"undefined"
ARR-681;"Altkirch";"undefined"
ARR-672;"Haguenau-Wissembourg";"undefined"
ARR-682;"Colmar-Ribeauvillé";"undefined"
ARR-673;"Molsheim";"undefined"
ARR-684;"Mulhouse";"undefined"
ARR-674;"Saverne";"undefined"
ARR-686;"Thann-Guebwiller";"undefined"
ARR-691;"Lyon";"undefined"
ARR-692;"Villefranche-sur-Saône";"undefined"
ARR-701;"Lure";"undefined"
ARR-702;"Vesoul";"undefined"
ARR-711;"Autun";"undefined"
ARR-712;"Chalon-sur-Saône";"undefined"
ARR-713;"Charolles";"undefined"
ARR-714;"Louhans";"undefined"
ARR-715;"Mâcon";"undefined"
ARR-721;"La Flèche";"undefined"
ARR-722;"Mamers";"undefined"
ARR-763;"Rouen";"undefined"
ARR-723;"Le Mans";"undefined"
ARR-771;"Meaux";"undefined"
ARR-731;"Albertville";"undefined"
ARR-772;"Melun";"undefined"
ARR-801;"Abbeville";"undefined"
ARR-732;"Chambéry";"undefined"
ARR-802;"Amiens";"undefined"
ARR-733;"Saint-Jean-de-Maurienne";"undefined"
ARR-773;"Provins";"undefined"
ARR-803;"Montdidier";"undefined"
ARR-741;"Annecy";"undefined"
ARR-774;"Fontainebleau";"undefined"
ARR-804;"Péronne";"undefined"
ARR-742;"Bonneville";"undefined"
ARR-775;"Torcy";"undefined"
ARR-811;"Albi";"undefined"
ARR-743;"Saint-Julien-en-Genevois";"undefined"
ARR-781;"Mantes-la-Jolie";"undefined"
ARR-812;"Castres";"undefined"
ARR-744;"Thonon-les-Bains";"undefined"
ARR-821;"Castelsarrasin";"undefined"
ARR-782;"Rambouillet";"undefined"
ARR-751;"Paris";"undefined"
ARR-822;"Montauban";"undefined"
ARR-761;"Dieppe";"undefined"
ARR-783;"Saint-Germain-en-Laye";"undefined"
ARR-831;"Draguignan";"undefined"
ARR-762;"Le Havre";"undefined"
ARR-784;"Versailles";"undefined"
ARR-832;"Toulon";"undefined"
ARR-851;"Fontenay-le-Comte";"undefined"
ARR-791;"Bressuire";"undefined"
ARR-852;"La Roche-sur-Yon";"undefined"
ARR-833;"Brignoles";"undefined"
ARR-792;"Niort";"undefined"
ARR-841;"Apt";"undefined"
ARR-853;"Les Sables-d'Olonne";"undefined"
ARR-793;"Parthenay";"undefined"
ARR-842;"Avignon";"undefined"
ARR-861;"Châtellerault";"undefined"
ARR-843;"Carpentras";"undefined"
ARR-862;"Montmorillon";"undefined"
ARR-893;"Sens";"undefined"
ARR-863;"Poitiers";"undefined"
ARR-901;"Belfort";"undefined"
ARR-871;"Bellac";"undefined"
ARR-911;"Étampes";"undefined"
ARR-951;"Argenteuil";"undefined"
ARR-912;"Évry";"undefined"
ARR-952;"Sarcelles";"undefined"
ARR-872;"Limoges";"undefined"
ARR-913;"Palaiseau";"undefined"
ARR-953;"Pontoise";"undefined"
ARR-873;"Rochechouart";"undefined"
ARR-9743;"Saint-Benoît";"undefined"
ARR-921;"Antony";"undefined"
ARR-9744;"Saint-Paul";"undefined"
ARR-9711;"Basse-Terre";"undefined"
ARR-881;"Épinal";"undefined"
ARR-922;"Nanterre";"undefined"
ARR-9712;"Pointe-à-Pitre";"undefined"
BV2022-01004;"Ambérieu-en-Bugey";"undefined"
ARR-882;"Neufchâteau";"undefined"
ARR-923;"Boulogne-Billancourt";"undefined"
ARR-9721;"Fort-de-France";"undefined"
ARR-883;"Saint-Dié-des-Vosges";"undefined"
ARR-931;"Bobigny";"undefined"
BV2022-01033;"Valserhône";"undefined"
ARR-9722;"La Trinité";"undefined"
ARR-932;"Le Raincy";"undefined"
ARR-891;"Auxerre";"undefined"
ARR-9723;"Le Marin";"undefined"
BV2022-01034;"Belley";"undefined"
ARR-933;"Saint-Denis";"undefined"
BV2022-01053;"Bourg-en-Bresse";"undefined"
ARR-9724;"Saint-Pierre";"undefined"
ARR-941;"Créteil";"undefined"
ARR-942;"Nogent-sur-Marne";"undefined"
BV2022-01072;"Ceyzériat";"undefined"
ARR-892;"Avallon";"undefined"
ARR-9731;"Cayenne";"undefined"
ARR-943;"L'Haÿ-les-Roses";"undefined"
BV2022-01093;"Châtillon-sur-Chalaronne";"undefined"
ARR-9732;"Saint-Laurent-du-Maroni";"undefined"
BV2022-01244;"Meximieux";"undefined"
BV2022-01138;"Culoz-Béon";"undefined"
BV2022-01262;"Montluel";"undefined"
ARR-9733;"Saint-Georges";"undefined"
BV2022-01143;"Divonne-les-Bains";"undefined"
BV2022-01265;"Montréal-la-Cluse";"undefined"
ARR-9741;"Saint-Denis";"undefined"
BV2022-01160;"Ferney-Voltaire";"undefined"
BV2022-01266;"Montrevel-en-Bresse";"undefined"
BV2022-01173;"Gex";"undefined"
ARR-9742;"Saint-Pierre";"undefined"
BV2022-01185;"Plateau d'Hauteville";"undefined"
BV2022-01283;"Oyonnax";"undefined"
BV2022-01202;"Lagnieu";"undefined"
BV2022-01304;"Pont-d'Ain";"undefined"
BV2022-01305;"Pont-de-Vaux";"undefined"
BV2022-01333;"Saint-André-de-Corcy";"undefined"
BV2022-01354;"Saint-Genis-Pouilly";"undefined"
BV2022-02173;"Chauny";"undefined"
BV2022-01443;"Villars-les-Dombes";"undefined"
BV2022-02305;"Fère-en-Tardenois";"undefined"
BV2022-01457;"Vonnas";"undefined"
BV2022-02360;"Villeneuve-sur-Aisne";"undefined"
BV2022-02095;"Bohain-en-Vermandois";"undefined"
BV2022-02361;"Guise";"undefined"
BV2022-02163;"Charly-sur-Marne";"undefined"
BV2022-02381;"Hirson";"undefined"
BV2022-02408;"Laon";"undefined"
BV2022-02168;"Château-Thierry";"undefined"
BV2022-02468;"Marle";"undefined"
BV2022-02502;"Montcornet";"undefined"
BV2022-02558;"Le Nouvion-en-Thiérache";"undefined"
BV2022-02691;"Saint-Quentin";"undefined"
BV2022-02722;"Soissons";"undefined"
BV2022-02738;"Tergnier";"undefined"
BV2022-02789;"Vervins";"undefined"
BV2022-02810;"Villers-Cotterêts";"undefined"
BV2022-03036;"Bourbon-l'Archambault";"undefined"
BV2022-03082;"Commentry";"undefined"
BV2022-03102;"Dompierre-sur-Besbre";"undefined"
BV2022-03118;"Gannat";"undefined"
BV2022-03138;"Lapalisse";"undefined"
BV2022-03185;"Montluçon";"undefined"
BV2022-03186;"Montmarault";"undefined"
BV2022-03190;"Moulins";"undefined"
BV2022-03254;"Saint-Pourçain-sur-Sioule";"undefined"
BV2022-03298;"Varennes-sur-Allier";"undefined"
BV2022-03310;"Vichy";"undefined"
BV2022-04019;"Barcelonnette";"undefined"
BV2022-04049;"Château-Arnoux-Saint-Auban";"undefined"
BV2022-04070;"Digne-les-Bains";"undefined"
BV2022-04088;"Forcalquier";"undefined"
BV2022-04094;"Gréoux-les-Bains";"undefined"
BV2022-04112;"Manosque";"undefined"
BV2022-05070;"Laragne-Montéglin";"undefined"
BV2022-05132;"Saint-Bonnet-en-Champsaur";"undefined"
BV2022-04143;"Oraison";"undefined"
BV2022-05170;"Tallard";"undefined"
BV2022-04166;"Riez";"undefined"
BV2022-05179;"Veynes";"undefined"
BV2022-04173;"Saint-André-les-Alpes";"undefined"
BV2022-04209;"Sisteron";"undefined"
BV2022-06029;"Cannes";"undefined"
BV2022-05006;"L'Argentière-la-Bessée";"undefined"
BV2022-06033;"Carros";"undefined"
BV2022-05023;"Briançon";"undefined"
BV2022-06048;"Contes";"undefined"
BV2022-05040;"Chorges";"undefined"
BV2022-06083;"Menton";"undefined"
BV2022-05046;"Embrun";"undefined"
BV2022-06088;"Nice";"undefined"
BV2022-05061;"Gap";"undefined"
BV2022-06099;"Puget-Théniers";"undefined"
BV2022-05065;"Guillestre";"undefined"
BV2022-07010;"Annonay";"undefined"
BV2022-07019;"Aubenas";"undefined"
BV2022-07042;"Bourg-Saint-Andéol";"undefined"
BV2022-07110;"Joyeuse";"undefined"
BV2022-07129;"Lamastre";"undefined"
BV2022-07064;"Le Cheylard";"undefined"
BV2022-07132;"Largentière";"undefined"
BV2022-07186;"Privas";"undefined"
BV2022-07201;"Ruoms";"undefined"
BV2022-07324;"Tournon-sur-Rhône";"undefined"
BV2022-07330;"Vallon-Pont-d'Arc";"undefined"
BV2022-07334;"Les Vans";"undefined"
BV2022-07338;"Vernoux-en-Vivarais";"undefined"
BV2022-07341;"Villeneuve-de-Berg";"undefined"
BV2022-07349;"La Voulte-sur-Rhône";"undefined"
BV2022-08190;"Givet";"undefined"
BV2022-08302;"Monthermé";"undefined"
BV2022-08090;"Carignan";"undefined"
BV2022-08105;"Charleville-Mézières";"undefined"
BV2022-08328;"Nouzonville";"undefined"
BV2022-08185;"Fumay";"undefined"
BV2022-08362;"Rethel";"undefined"
BV2022-08363;"Revin";"undefined"
BV2022-08409;"Sedan";"undefined"
BV2022-08490;"Vouziers";"undefined"
BV2022-09122;"Foix";"undefined"
BV2022-09282;"Saverdun";"undefined"
BV2022-09160;"Lavelanet";"undefined"
BV2022-09306;"Tarascon-sur-Ariège";"undefined"
BV2022-09167;"Lézat-sur-Lèze";"undefined"
BV2022-10003;"Aix-Villemaur-Pâlis";"undefined"
BV2022-09185;"Mazères";"undefined"
BV2022-10006;"Arcis-sur-Aube";"undefined"
BV2022-09194;"Mirepoix";"undefined"
BV2022-10033;"Bar-sur-Aube";"undefined"
BV2022-09225;"Pamiers";"undefined"
BV2022-10034;"Bar-sur-Seine";"undefined"
BV2022-09261;"Saint-Girons";"undefined"
BV2022-10064;"Brienne-le-Château";"undefined"
BV2022-10268;"Nogent-sur-Seine";"undefined"
BV2022-10323;"Romilly-sur-Seine";"undefined"
BV2022-10387;"Troyes";"undefined"
BV2022-11049;"Bram";"undefined"
BV2022-11069;"Carcassonne";"undefined"
BV2022-11076;"Castelnaudary";"undefined"
BV2022-11106;"Coursan";"undefined"
BV2022-11203;"Lézignan-Corbières";"undefined"
BV2022-11206;"Limoux";"undefined"
BV2022-11262;"Narbonne";"undefined"
BV2022-12138;"Marcillac-Vallon";"undefined"
BV2022-11266;"Port-la-Nouvelle";"undefined"
BV2022-12145;"Millau";"undefined"
BV2022-11304;"Quillan";"undefined"
